2000000,Longsword,0,0,[0|0|0],200,1101000,0,3.5,0,700,250,100,50,33,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,1,1,1,1,15,15,5,200,10040,0,0,1,10,110,0,0,0,45,60,0,30,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,0,0,10,10,10,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,2,40,-1,-1,-1,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2010000,Short Sword,1,0,[0|0|0],209,1100000,0,3,0,750,230,100,37,48,0,0,42,28,28,28,-1,-1,-1,-1,-1,-1,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,5,199,10041,0,0,1,10,102,0,0,0,45,60,0,28,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,111,0,10,8,10,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,28,0,0,6,20,2,14,14,6,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.93,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2300,310,6,6,1,2,40,-1,-1,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2020000,Broadsword,1,0,[0|0|0],201,1102000,0,4,0,750,280,100,55,22,0,0,47,31,31,31,-1,-1,-1,-1,-1,-1,0,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,1,1,1,1,15,15,5,201,10042,0,0,1,10,117,0,0,0,47,60,0,31,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,110,0,10,10,10,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,31,0,0,6,20,2,15,15,6,0,15,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2800,310,6,6,1,2,40,-1,-1,-1,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,2020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2040000,Lordsworn's Straight Sword,1,0,[0|0|0],200,1104000,0,3.5,0,700,250,100,36,36,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,1,1,15,15,5,207,10044,0,0,1,10,115,0,0,0,45,60,0,30,0,-1,-1,10,-1,7,0,1,23,2,0,100,0,0,0,0,10,10,10,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,20,2,15,15,6,0,15,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,2,40,-1,-1,-1,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,2040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2050000,Weathered Straight Sword,1,0,[0|0|0],200,1103000,0,3,0,750,200,100,34,44,0,0,43,29,29,29,-1,-1,-1,-1,-1,-1,0,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,1,1,1,1,15,15,5,214,10045,0,0,1,10,103,0,0,0,45,60,0,27,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,0,0,10,7,10,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,29,0,0,6,20,2,14,14,6,0,14,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.965,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2000,310,6,6,1,2,40,-1,-1,-1,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,2050000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2210000,Cane Sword,1,0,[0|0|0],201,1106000,0,2.5,0,700,150,200,20,55,0,0,41,27,27,27,-1,-1,-1,-1,-1,-1,0,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,1,1,1,1,15,15,5,228,10060,0,0,1,10,96,0,0,0,43,60,0,27,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,110,0,10,8,11,0,0,99,0,0,10,60,0,1,0,0,0,13,13,13,13,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,27,0,0,6,20,2,13,13,6,0,13,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.915,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,1500,310,6,6,1,2,40,-1,-1,-1,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,2210000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2230000,Noble's Slender Sword,1,0,[0|0|0],200,1105000,0,3.5,0,600,260,1000,12,70,0,0,43,29,29,29,-1,-1,-1,-1,-1,-1,0,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,1,1,1,1,15,15,5,211,10062,0,0,1,10,101,0,0,0,40,60,0,30,0,-1,-1,10,-1,7,0,1,23,2,0,100,0,0,0,0,10,8,11,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,29,0,0,6,20,2,14,14,6,0,14,0,115,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.045,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2600,310,6,6,1,2,40,-1,-1,-1,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,2230000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
2240000,Warhawk's Talon,1,0,[0|0|0],208,1107000,0,3,0,700,250,100,28,60,0,0,42,28,28,28,-1,-1,-1,-1,-1,-1,0,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,1,1,1,1,15,15,5,231,10063,0,0,1,10,101,0,0,0,42,60,0,30,0,-1,-1,0,-1,7,0,1,23,2,0,100,0,0,117,0,10,10,16,0,0,99,0,0,10,60,0,1,0,0,0,14,14,14,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,1,1,28,0,0,6,20,2,14,14,6,0,14,0,103,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,2500,310,6,6,1,2,40,-1,-1,-1,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,2240000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3000000,Bastard Sword,0,0,[0|0|0],300,1200000,0,9,0,750,530,100,55,27,0,0,65,35,35,35,-1,-1,-1,-1,-1,-1,0,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,1,1,1,1,15,15,5.5,600,10080,0,0,1,10,138,0,0,0,63,60,0,42,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,0,2,12,16,10,0,0,99,0,0,10,70,0,1,0,0,0,20,20,20,20,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,35,0,0,6,30,2,20,20,6,0,20,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5300,310,6,6,1,2,60,-1,-1,-1,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,3000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
3010000,Forked Greatsword,1,0,[0|0|0],300,1206000,0,9,0,700,570,100,35,50,0,0,61,33,33,33,6402,-1,-1,-1,-1,-1,0,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,1,1,1,1,15,15,5.5,604,10081,0,0,1,10,124,0,0,0,56,60,0,39,0,-1,-1,0,-1,7,0,1,25,2,0,100,0,0,0,2,12,14,16,0,0,99,0,0,10,70,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,1,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,25,0.059,1,0,0,1,1,0,0,0,0,1,1,33,0,0,6,30,2,19,19,6,0,19,0,106,0,0,0,0,5,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.01,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,1,2,60,6501,-1,-1,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,3010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
